,Unnamed: 0,word,x,y
83,83.0,carterpuri,22.73770523071289,-40.8489990234375
84,84.0,108,35.06403350830078,-38.17860794067383
85,85.0,first,58.02846145629883,-16.13302230834961
86,86.0,floor,59.80620956420898,-15.789215087890625
87,87.0,janpratinidhi,-11.762773513793945,-69.62216949462889
88,88.0,28,18.25926971435547,-40.20367050170898
89,89.0,houseno,50.60939407348633,-24.813720703125
90,90.0,2,60.27395248413086,-14.961647033691404
91,91.0,ctor,39.01629257202149,-35.55635070800781
92,92.0,15,59.48748016357422,-13.820362091064453
93,93.0,part,59.5239486694336,-13.76479721069336
94,94.0,825,-26.477243423461914,-57.31554412841797
95,95.0,hitesh,-2.580242156982422,-70.35076904296875
96,96.0,choudhary,-11.38323974609375,-33.244945526123054
97,97.0,168,-1.373408555984497,-69.47241973876953
98,98.0,colonynear,-53.44180297851562,-28.3220329284668
99,99.0,dushera,-38.46479797363281,-15.630118370056152
100,100.0,nd,59.27627182006836,-15.955543518066404
101,101.0,care,-7.256093025207519,-69.11639404296875
102,102.0,singh,56.84825134277344,-16.314058303833008
103,103.0,patel,44.33704376220703,-29.881317138671875
104,104.0,na,6.7960448265075675,-38.04651641845703
105,105.0,gar,-52.38979721069336,-23.82817077636719
106,106.0,opposite,51.57069778442383,-23.25656890869141
107,107.0,to,25.392955780029297,-40.511478424072266
108,108.0,sunrise,-6.936605930328369,-66.48188781738281
109,109.0,public,49.94357681274414,-26.08025932312012
110,110.0,school,56.4637336730957,-17.616819381713867
111,111.0,naga,-50.87346267700195,-25.07117462158203
112,112.0,shradha,-12.149606704711914,-70.02781677246094
113,113.0,bharti,42.00849533081055,-32.12733840942383
114,114.0,604,-10.88144588470459,-34.225051879882805
115,115.0,gate,51.29196166992188,-22.36227226257324
116,116.0,d,57.40656280517578,-18.53934097290039
117,117.0,1112,-29.110780715942386,-55.35287475585938
118,118.0,01,-12.81751537322998,-64.28689575195311
119,119.0,220,-46.08850860595703,-28.651182174682614
120,120.0,v,54.90789031982422,-25.15174102783203
121,121.0,1188,-36.62531280517578,-15.180792808532715
122,122.0,ii,53.25942993164063,-22.76378631591797
123,123.0,mileatone,-31.02725982666016,-20.89300537109375
124,124.0,champakabindigenavile,-23.33484077453613,-65.37705230712889
125,125.0,333,-25.94249153137207,-20.96490478515625
126,126.0,rdfloordlfpinnacledlfphase,-4.947331428527832,-65.99376678466797
127,127.0,sec,58.33303451538086,-15.65774917602539
128,128.0,tor,45.25306701660156,-29.317745208740234
129,129.0,231623,10.122334480285645,-39.2261848449707
130,130.0,rajiv,56.8519172668457,-15.887578010559082
131,131.0,th,54.82177352905274,-20.52182388305664
132,132.0,manish,22.77402114868164,-38.930946350097656
133,133.0,27,43.31452941894531,-31.80736923217773
134,134.0,1641,-36.39640808105469,-16.729625701904293
135,135.0,10,57.79910278320313,-13.925442695617676
136,136.0,kamal,-35.918426513671875,-14.468741416931152
137,137.0,madaan,-17.96427345275879,-69.833740234375
138,138.0,86,44.65470886230469,-29.29378700256348
139,139.0,vijay,49.22491073608398,-28.4471492767334
140,140.0,rattan,50.2463493347168,-26.084636688232425
141,141.0,vihar,61.682960510253906,-19.820877075195312
142,142.0,jabong,39.68223571777344,-34.763954162597656
143,143.0,com,-28.326250076293945,-23.391246795654297
144,144.0,plot,60.892250061035156,-18.86334609985352
145,145.0,82,47.68300247192383,-26.76360321044922
146,146.0,18,59.62390518188477,-17.30192756652832
147,147.0,ajayyadav,-37.918399810791016,-53.39315795898438
148,148.0,340,-16.707866668701172,-65.34774780273439
149,149.0,har,32.006362915039055,-34.83538818359375
150,150.0,n,57.35220718383789,-17.4637451171875
151,151.0,332,14.187259674072266,-38.02212524414063
152,152.0,secto,47.23108291625977,-27.09859275817871
153,153.0,r,57.662025451660156,-16.373895645141598
154,154.0,sahib,-29.82394218444824,-17.979595184326172
155,155.0,kunj,33.079761505126946,-34.490352630615234
156,156.0,3,61.11668014526367,-19.37544250488281
157,157.0,ihar,-42.57915878295898,-21.281835556030273
158,158.0,mahindra,38.17925262451172,-33.04129409790039
159,159.0,aura,39.14472198486328,-32.76895523071289
160,160.0,g,57.71573257446289,-19.64794921875
161,161.0,401,2.1567642688751216,-33.84024429321289
162,162.0,110,44.261207580566406,-32.73844146728516
163,163.0,122017,37.94128799438477,-32.880672454833984
164,164.0,hno,56.30834197998047,-17.972047805786133
165,165.0,1098,-5.802799701690674,-33.274009704589844
166,166.0,shakuntla,-8.756768226623535,-31.81375503540039
167,167.0,cinema,21.306554794311523,-38.11171340942383
168,168.0,36,18.841604232788086,-36.39084243774414
169,169.0,593,-21.13639068603516,-63.39072036743164
170,170.0,h,57.56797409057617,-12.729828834533693
171,171.0,tel,57.31520462036133,-18.33441162109375
172,172.0,413,19.285165786743164,-39.04534149169922
173,173.0,21,57.34498596191406,-14.229104042053224
174,174.0,aold,-29.177978515625,-22.244525909423828
175,175.0,delhi,57.85910415649414,-15.606658935546875
176,176.0,south,38.14728164672852,-34.16218948364258
177,177.0,city,53.69119644165039,-25.83743667602539
178,178.0,i,56.52163314819336,-20.31658172607422
179,179.0,65,3.3304696083068848,-33.35953903198242
180,180.0,princeton,8.488197326660156,-35.917484283447266
181,181.0,income,-3.9479646682739262,-64.55753326416016
182,182.0,tax,-3.910207986831665,-64.18059539794922
183,183.0,office,50.529518127441406,-27.57021141052246
184,184.0,udyog,61.27427291870117,-20.494632720947266
185,185.0,chakkarpur,-11.560925483703613,-28.004106521606445
186,186.0,rashmi,-15.619016647338867,-60.7044792175293
187,187.0,bala,-28.62640190124512,-20.114276885986328
188,188.0,1062,-12.403223037719727,-61.20101928710938
189,189.0,laxman,59.86768341064453,-18.34971046447754
190,190.0,main,47.154075622558594,-27.786029815673828
191,191.0,shani,-11.38357639312744,-64.55767822265625
192,192.0,mandir,57.21814346313477,-17.335098266601562
193,193.0,gali,57.62444686889648,-12.730855941772461
194,194.0,171,-47.22651290893555,-21.646617889404297
195,195.0,colony,57.53776931762695,-15.515246391296387
196,196.0,488,-27.603593826293945,-23.80107116699219
197,197.0,kataria,36.16513442993164,-36.51652526855469
198,198.0,557,-7.305511951446532,-71.04804992675781
199,199.0,s,53.4510383605957,-22.72931671142578
200,200.0,prateek,18.48381805419922,-39.78883743286133
201,201.0,srivastava,-11.962445259094238,-62.39830017089844
202,202.0,191,-25.842329025268555,-21.450044631958008
203,203.0,the,48.65996551513672,-29.789690017700195
204,204.0,icon,15.068761825561525,-36.12170028686523
205,205.0,nai,3.092559099197388,-34.27441024780273
206,206.0,basti,18.93388557434082,-39.18701934814453
207,207.0,bada,-6.254551410675049,-68.94332122802734
208,208.0,bazar,6.244406700134277,-38.37229919433594
209,209.0,malik,-36.30507278442383,-16.661300659179688
210,210.0,son,-8.286842346191406,-66.807373046875
211,211.0,store,-1.3958715200424194,-68.168212890625
212,212.0,79,3.700581550598145,-69.6630859375
213,213.0,hope,-7.641786575317383,-72.21016693115234
214,214.0,apartments,49.53237533569336,-27.939409255981445
215,215.0,ghosh,-2.6032145023345947,-31.64880180358887
216,216.0,advocate,13.6416015625,-37.99471664428711
217,217.0,supreme,20.947229385375977,-37.64187240600586
218,218.0,court,42.54335403442383,-31.979591369628906
219,219.0,india,57.61158752441406,-20.231857299804688
220,220.0,banglo,-1.2752931118011477,-69.40386962890625
221,221.0,sai,48.773193359375,-29.45391273498535
222,222.0,k,49.24742126464844,-28.19145584106445
223,223.0,355,-6.707653045654298,-69.77490997314453
224,224.0,17,57.872352600097656,-13.880864143371582
225,225.0,3419,-30.28742218017578,-18.707393646240234
226,226.0,san,-4.123079299926759,-72.16309356689453
227,227.0,45,45.49440383911133,-32.169750213623054
228,228.0,urgaon,40.0115852355957,-34.43350982666016
229,229.0,galleria,27.637592315673828,-37.09651565551758
230,230.0,dl,3.0870156288146973,-70.7640380859375
231,231.0,f,58.21633911132813,-19.204914093017575
232,232.0,iv,59.65173721313477,-20.72702407836914
233,233.0,showroom,36.42158889770508,-37.24778747558594
234,234.0,501,50.02568054199219,-29.90595817565918
235,235.0,sispal,-29.113319396972656,-19.986291885375977
236,236.0,305,21.673559188842773,-42.33302307128906
237,237.0,kadipur,22.082693099975586,-42.52756118774414
238,238.0,91,10.923625946044922,-36.219329833984375
239,239.0,springboard,-24.33732795715332,-23.94267845153809
240,240.0,business,-16.867008209228516,-27.829864501953125
241,241.0,hub,-28.66620445251465,-18.656173706054688
242,242.0,pvt,56.39038467407226,-20.687891006469727
243,243.0,ltdplot,4.32789945602417,-38.20910263061523
244,244.0,935,-28.377145767211914,-23.45438003540039
245,245.0,mayank,0.3117920458316803,-36.55001831054688
246,246.0,sharma,56.41793441772461,-16.230655670166016
247,247.0,307,-11.140287399291992,-34.28485107421875
248,248.0,rail,50.56294631958008,-27.476642608642575
249,249.0,society,36.54853820800781,-35.86076736450195
250,250.0,meena,-22.14298820495605,-64.65550994873047
251,251.0,1477,-19.020042419433594,-65.12379455566406
252,252.0,second,51.17939376831055,-23.38917350769043
253,253.0,taikisha,-23.19477844238281,-20.89160919189453
254,254.0,engineering,-23.79245948791504,-25.9304141998291
255,255.0,ltd,57.6026496887207,-20.53483390808105
256,256.0,26,38.88543701171875,-32.574710845947266
257,257.0,pha,32.549156188964844,-34.937435150146484
258,258.0,se,53.56573486328125,-21.907730102539066
259,259.0,swiss,-29.06781768798828,-19.33494758605957
260,260.0,cottage,-44.79964065551758,-18.258424758911133
261,261.0,schoo,0.6988232135772705,-67.43003082275389
262,262.0,l,38.22535705566406,-33.126754760742195
263,263.0,3529,-15.038886070251465,-25.53524780273437
264,264.0,st,58.93005752563477,-15.818475723266602
265,265.0,rahul,34.71091842651367,-37.83625030517578
266,266.0,803,-22.250259399414066,-60.64689254760742
267,267.0,sapient,10.538235664367676,-37.66113662719727
268,268.0,consulting,-5.507227420806885,-33.90443801879883
269,269.0,unitech,52.9855842590332,-22.08401679992676
270,270.0,infospace,50.122413635253906,-25.558757781982425
271,271.0,t,57.84197235107422,-20.131736755371094
272,272.0,ower,4.918262481689453,-69.57303619384766
273,273.0,building,55.43589782714844,-20.1672477722168
274,274.0,old,51.75238800048828,-22.733135223388672
275,275.0,ro,-7.894881725311278,-34.282867431640625
276,276.0,4003,-21.65132141113281,-24.00851249694824
277,277.0,samridhi,-24.25978660583496,-20.98872184753418
278,278.0,mdi,27.821044921875,-38.82899856567383
279,279.0,campus,3.7787039279937744,-35.40522766113281
280,280.0,ghoda,-16.63035011291504,-29.10028648376465
281,281.0,chowk,48.91349411010742,-26.31966590881348
282,282.0,oppo,42.11984252929688,-32.38489151000977
283,283.0,site,12.077115058898926,-39.49091339111328
284,284.0,bata,-16.45762825012207,-29.67538070678711
285,285.0,sukhrali,50.71552276611328,-24.047229766845703
286,286.0,sumit,-15.58499813079834,-28.98074722290039
287,287.0,pal,28.010520935058594,-36.436710357666016
288,288.0,kapoor,-5.7784504890441895,-65.27339172363281
289,289.0,312,-36.67103576660156,-15.998730659484865
290,290.0,12,57.00169372558594,-16.894447326660153
291,291.0,course,53.591552734375,-25.96312522888184
292,292.0,204,-7.1780967712402335,-66.31900787353516
293,293.0,sujjan,4.527276992797852,-69.1502685546875
294,294.0,nr,-35.66423416137695,-14.40772533416748
295,295.0,gold,14.54997444152832,-37.1010856628418
296,296.0,souk,-12.905365943908693,-27.870746612548828
297,297.0,mall,42.97544479370117,-33.319381713867195
298,298.0,7603,-33.94345474243164,-18.206647872924805
299,299.0,base,-22.50840377807617,-19.835254669189453
300,300.0,ent,-34.39272689819336,-18.65642738342285
301,301.0,regency,44.97945022583008,-32.62545394897461
302,302.0,ggn,35.39582061767578,-37.27573776245117
303,303.0,axis,-12.304920196533205,-27.876583099365234
304,304.0,atm,-19.87896156311035,-25.607236862182614
305,305.0,air,-31.020435333251953,-55.45085144042969
306,306.0,force,-22.87814903259277,-59.10557556152344
307,307.0,huda,49.68119812011719,-24.5660343170166
308,308.0,market,51.9287338256836,-21.814910888671875
309,309.0,pwo,-7.287838459014893,-67.83209228515625
310,310.0,housing,46.32812118530274,-28.69436073303223
311,311.0,complex,50.49162673950195,-26.347766876220703
312,312.0,centre,20.448205947875977,-40.49331283569336
313,313.0,hanuman,50.33034896850586,-26.67279052734375
314,314.0,jnu,-16.494535446166992,-62.61807250976562
315,315.0,aravali,-23.00496864318848,-58.9294319152832
316,316.0,plo,-1.721840500831604,-70.41807556152344
317,317.0,manoj,-24.79059410095215,-22.702476501464844
318,318.0,deloitte,33.397804260253906,-35.263999938964844
319,319.0,139,-8.839585304260254,-69.62113189697266
320,320.0,shivpuri,31.579753875732425,-38.63788986206055
321,321.0,122001,54.22760009765625,-21.52838134765625
322,322.0,landmar,-15.991986274719238,-67.08683013916016
323,323.0,ndfloorsector,-5.9108519554138175,-71.88617706298828
324,324.0,236,-7.218486785888673,-30.001262664794922
325,325.0,gurg,44.78091049194336,-32.65741729736328
326,326.0,aon,41.13837814331055,-33.283924102783196
327,327.0,north,-0.05029332265257835,-69.68596649169922
328,328.0,jammu,2.405963182449341,-69.2501220703125
329,329.0,and,7.3908424377441415,-36.76958847045898
330,330.0,kashmir,4.703878402709961,-69.23041534423828
331,331.0,group,-5.205275535583496,-68.58380889892578
332,332.0,sect,38.678409576416016,-35.58616638183594
333,333.0,anupama,-14.102208137512207,-67.25077819824219
334,334.0,yadav,53.66349792480469,-23.38920021057129
335,335.0,sco,-2.0453622341156006,-36.4384765625
336,336.0,judicial,-7.385232925415039,-67.43904876708984
337,337.0,inn,-18.53567695617676,-69.73002624511719
338,338.0,mini,1.7548606395721436,-71.18628692626953
339,339.0,sectt,-11.875207901000975,-69.85376739501953
340,340.0,vikram,6.4702796936035165,-38.447261810302734
341,341.0,arora,36.37618255615234,-35.754981994628906
342,342.0,4639,-1.9624897241592407,-71.58899688720703
343,343.0,nm,-27.77814865112305,-22.403247833251953
344,344.0,chopra,2.071594715118408,-71.01445007324219
345,345.0,peer,-4.0923357009887695,-71.64319610595703
346,346.0,baba,-34.810890197753906,-15.654808044433596
347,347.0,gunjan,-28.595157623291016,-18.93686294555664
348,348.0,1905,1.8644672632217407,-70.5469970703125
349,349.0,stfloor,6.068868637084961,-69.38006591796875
350,350.0,jmd,-35.01537704467773,-15.992053985595705
351,351.0,megapolis,2.0794966220855717,-69.85698699951172
352,352.0,6,56.76335906982422,-16.715509414672848
353,353.0,unit,19.827922821044922,-40.32986068725586
354,354.0,630,3.05840802192688,-70.57667541503906
355,355.0,637,2.1065149307250977,-71.37640380859375
356,356.0,or,37.79885864257813,-35.93296432495117
357,357.0,48,0.01242441963404417,-37.39743041992188
358,358.0,sohna,20.31377410888672,-40.09728622436523
359,359.0,gatime,50.54666137695313,-26.08287048339844
360,360.0,industries,-4.762530326843262,-67.07073974609375
361,361.0,maruti,50.19492721557617,-27.8746280670166
362,362.0,none,50.88573455810547,-27.771379470825195
363,363.0,9053,2.516786813735962,-69.0284423828125
364,364.0,galino,-6.857443809509277,-69.88787841796875
365,365.0,as,-12.0604248046875,-26.310094833374023
366,366.0,sushil,-14.472699165344238,-62.93466186523438
367,367.0,kaushik,23.936359405517575,-40.549171447753906
368,368.0,271,-11.237068176269533,-27.63164710998535
369,369.0,e,57.67806625366211,-17.192895889282227
370,370.0,supermart,-11.067459106445312,-28.71670341491699
371,371.0,pankaj,-22.208293914794922,-19.956871032714844
372,372.0,1056,-17.01576805114746,-60.41842651367188
373,373.0,laburnum,0.2569777071475983,-35.80746459960937
374,374.0,lth,-21.501081466674805,-22.620159149169922
375,375.0,302,-4.4073567390441895,-34.819446563720696
376,376.0,828,-14.612773895263672,-69.64031982421875
377,377.0,kuldeep,2.6283655166625977,-71.81230926513672
378,378.0,pg,49.71389389038086,-27.461441040039066
379,379.0,room,50.59927368164063,-22.850690841674805
380,380.0,202,3.4795567989349365,-37.85371398925781
381,381.0,107,57.54962921142578,-20.193458557128906
382,382.0,board,44.93502807617188,-29.831024169921875
383,383.0,ad,-26.68010902404785,-62.20684432983398
384,384.0,hospital,55.61316680908203,-19.85898971557617
385,385.0,gurgao,36.20439529418945,-35.755287170410156
386,386.0,3057,-12.619305610656738,-71.46841430664062
387,387.0,by,49.87823867797852,-25.196001052856445
388,388.0,gaurav,-1.563436508178711,-36.238807678222656
389,389.0,293,-12.032733917236328,-70.40125274658203
390,390.0,wali,45.69961929321289,-29.304576873779297
391,391.0,426,-7.17880392074585,-63.93734741210938
392,392.0,smile,-20.79792022705078,-26.056962966918945
393,393.0,ashok,60.518333435058594,-19.333251953125
394,394.0,vi,44.08382797241211,-33.194393157958984
395,395.0,013,-35.14075088500977,-47.29695510864258
396,396.0,ity,-1.4059721231460571,-68.15204620361328
397,397.0,1031,-12.891106605529785,-63.4859733581543
398,398.0,284,-8.541266441345215,-68.67545318603516
399,399.0,firstfloorsector,37.38682174682617,-36.78681945800781
400,400.0,signature,34.496273040771484,-36.37051010131836
401,401.0,towers,44.73247528076172,-32.26988983154297
402,402.0,milestone,-34.006675720214844,-15.925251007080078
403,403.0,53,50.7568588256836,-26.892263412475586
404,404.0,436,-22.0020751953125,-58.2990837097168
405,405.0,es,-7.50377607345581,-71.12264251708984
406,406.0,tate,-17.18973731994629,-66.08963012695311
407,407.0,sonam,10.107373237609863,-35.68269729614258
408,408.0,goyal,28.7143497467041,-38.20931625366211
409,409.0,152,-16.335731506347653,-28.90329360961914
410,410.0,gp,21.66962242126465,-39.09697723388672
411,411.0,22,57.95192337036133,-14.949915885925293
412,412.0,one,29.16533088684082,-37.22875595092773
413,413.0,factory,-39.151458740234375,-16.387516021728516
414,414.0,j,38.8389778137207,-34.36352157592773
415,415.0,218,-15.336740493774414,-65.93231201171875
416,416.0,par,-29.709306716918945,-20.989219665527344
417,417.0,503,21.62704467773437,-37.93507766723633
418,418.0,tarun,-24.49020767211914,-20.51307487487793
419,419.0,ansal,53.21563339233398,-26.28922271728516
420,420.0,aditya,-11.479365348815918,-27.64385986328125
421,421.0,birla,3.1499171257019043,-67.76838684082031
422,422.0,health,3.3777830600738525,-68.00505065917969
423,423.0,insurance,3.0560331344604488,-33.42496871948242
424,424.0,co,37.9365119934082,-35.800209045410156
425,425.0,24,34.75634765625,-37.72791290283203
426,426.0,fir,-17.949796676635742,-28.458364486694336
427,427.0,above,23.468908309936523,-38.525390625
428,428.0,pizza,2.712306022644043,-71.64252471923828
429,429.0,31,5.759801387786865,-38.79844284057617
430,430.0,west,42.084144592285156,-31.643407821655273
431,431.0,rajeev,30.59665679931641,-38.21388244628906
432,432.0,aryana,-1.0879659652709959,-36.62670135498047
433,433.0,candor,31.536548614501953,-38.5595817565918
434,434.0,ma,-23.601356506347656,-63.96642684936523
435,435.0,basement,34.886035919189446,-37.37811279296875
436,436.0,285,-43.03400039672852,-17.860658645629886
437,437.0,sheeba,-37.35370635986328,-15.74886989593506
438,438.0,cdd,9.698369979858398,-37.05794525146485
439,439.0,solar,10.641827583312988,-37.88343811035156
440,440.0,sul,0.6279634237289429,-36.34831619262695
441,441.0,indian,2.053894519805908,-71.18506622314453
442,442.0,corner,-1.0468084812164309,-70.48094177246094
443,443.0,bheem,-20.407888412475586,-24.14471244812012
444,444.0,244,-42.02192306518555,-21.34506607055664
445,445.0,245,-3.941618919372559,-65.97315979003906
446,446.0,bechtel,-23.17756652832031,-56.2574348449707
447,447.0,rohit,34.734420776367195,-36.52579116821289
448,448.0,prakash,21.963695526123047,-39.80013656616211
449,449.0,455,-17.251070022583008,-69.715087890625
450,450.0,vishwakarma,-1.3597191572189329,-69.88123321533203
451,451.0,basai,35.67881393432617,-36.34682083129883
452,452.0,roadnear,-2.0322935581207275,-70.90066528320312
453,453.0,govt,15.409467697143555,-38.41239547729492
454,454.0,sheetla,47.00445556640625,-27.16427421569824
455,455.0,enclave,45.58755111694336,-29.90616798400879
456,456.0,mata,51.89699935913086,-23.313798904418945
457,457.0,anand,44.773773193359375,-30.05388832092285
458,458.0,shankar,-43.76459884643555,-14.428817749023438
459,459.0,nos,6.290731430053711,-69.4088134765625
460,460.0,view,53.58437728881836,-26.399616241455078
461,461.0,residency,54.45877075195313,-25.53179359436035
462,462.0,8,57.10489273071289,-16.372398376464847
463,463.0,vishnu,-9.508427619934082,-33.924427032470696
464,464.0,kumar,57.11628723144531,-17.930679321289062
465,465.0,vill,27.318618774414066,-37.457435607910156
466,466.0,mollahera,-9.526378631591797,-32.95346069335937
467,467.0,ne,33.38587188720703,-38.608970642089844
468,468.0,ar,39.71208190917969,-34.88809967041016
469,469.0,post,42.640480041503906,-32.89004898071289
470,470.0,744,-7.35488224029541,-65.45956420898439
471,471.0,manvi,-47.02969741821289,-30.24028205871582
472,472.0,x,30.39364051818848,-37.40254592895508
473,473.0,16,50.02210235595703,-29.94313621520996
474,474.0,anil,-36.30590438842773,-17.73750114440918
475,475.0,so,-13.80591869354248,-64.66058349609375
476,476.0,gur,43.4063835144043,-31.84363555908203
477,477.0,ugram,3.488387107849121,-70.45189666748047
478,478.0,alaknanda,-50.49312973022461,-19.86890411376953
479,479.0,56,43.14069747924805,-30.12462043762207
480,480.0,gu,36.01188278198242,-35.32903289794922
481,481.0,rgaon,14.396489143371582,-38.48255157470703
482,482.0,unimrkt,0.10556906461715697,-67.579833984375
483,483.0,research,-16.259838104248047,-61.26770401000977
484,484.0,326,-6.044322967529298,-65.59822845458984
485,485.0,ashu,-4.371339797973634,-65.59024047851561
486,486.0,infracon,-4.906315803527832,-64.98050689697266
487,487.0,207,-14.221500396728516,-63.862281799316406
488,488.0,qutab,9.790631294250488,-37.22551345825195
489,489.0,plaza,51.46344375610352,-27.276933670043945
490,490.0,renu,-38.6822395324707,-14.57108211517334
491,491.0,jain,22.61955261230469,-39.81185150146485
492,492.0,5735,-10.291891098022461,-66.95533752441406
493,493.0,apatel,-26.693641662597656,-61.98805236816406
494,494.0,amit,33.781925201416016,-35.57306671142578
495,495.0,1648,-17.027099609375,-68.79405212402344
496,496.0,riya,-34.15367889404297,-47.9056396484375
497,497.0,1083,-36.31938552856445,-47.3521957397461
498,498.0,112,15.64677619934082,-41.16711044311523
499,499.0,44,35.90245819091797,-37.5318489074707
500,500.0,gurgon,5.714937210083008,-70.06990814208984
501,501.0,156,-50.57201385498047,-24.85778045654297
502,502.0,201,22.0198917388916,-39.060035705566406
503,503.0,89,-48.98476028442383,-20.375734329223636
504,504.0,groundfloorsector,-5.362926959991455,-33.165042877197266
505,505.0,sandeep,-22.620683670043945,-20.604625701904297
506,506.0,windsor,21.3842887878418,-40.17757797241211
507,507.0,354,-23.369598388671875,-56.88940811157226
508,508.0,11,54.18873596191406,-21.09871482849121
509,509.0,back,-16.536462783813473,-29.98684120178223
510,510.0,vivekanand,-23.465728759765625,-63.6807861328125
511,511.0,kr,18.59889793395996,-40.8766975402832
512,512.0,ishna,-28.8492374420166,-23.43926429748535
513,513.0,anurag,-21.74102783203125,-65.83570098876953
514,514.0,gulia,-24.747900009155273,-64.55350494384766
515,515.0,ce,-2.572493553161621,-70.14362335205078
516,516.0,mother,32.632568359375,-37.69978713989258
517,517.0,dairy,43.70623779296875,-31.05296516418457
518,518.0,floorbank,-23.41187858581543,-64.49138641357422
519,519.0,449,-3.2361419200897217,-70.85301971435547
520,520.0,viharphase,30.429279327392575,-36.99665451049805
521,521.0,hemant,-19.575668334960934,-64.26216125488281
522,522.0,goenka,-23.39638519287109,-66.07787322998047
523,523.0,71,11.748990058898926,-39.66394424438477
